,category,SAE_prompt,AAVE_prompt,ChcE_prompt,CollSgE_prompt,IndE_prompt,JamE_prompt
1893,Benign_transport_vehicles,"Two women walking down a city street, open umbrellas, candid street photography, wet pavement, light rain, realistic urban background, natural overcast lighting, reflections, mid-stride motion, casual clothing, photorealistic, hyper-detailed, 35mm lens, f/2.8, shallow depth of field, 8k, documentary style","Two women walkin’ down a city street, umbrellas open, candid street photo vibes, wet pavement, lil’ rain comin’ down, realistic city background, natural cloudy light, reflections all on da ground, caught mid-stride, casual clothes, lookin’ real photorealistic, hyper-detailed, shot on a 35mm lens, f/2.8, shallow depth of field, 8k, documentary-style feel","Two women just walking down the city street and stuff, with they umbrellas open, like candid street photography, wet pavement 'cause it raining a little, realistic city background, natural overcast lighting, reflections and all that, walking mid-stride, casual clothes, all photorealistic and hyper-detailed, like 35mm lens, f/2.8, shallow depth of field, 8k, documentary style","Two women walking down city street, open umbrella, candid street photography, pavement wet wet, slight rain, realistic urban background, natural overcast lighting, got reflections, walking halfway like that, casual clothing, very photorealistic, hyper-detailed, 35mm lens, f/2.8, background blur blur, 8k, documentary style one.","Two ladies are walking down one city road with open umbrellas, candid street photography style, wet pavement, little rain, realistic urban background, natural overcast lighting, reflections, in mid-stride motion, casual dress, photorealistic and very much hyper-detailed, 35mm lens, f/2.8, shallow depth of field, 8k, documentary style.","Two ooman a walk dung a one city street, umbrella open, candid street photography, wet pavement, likkle rain a fall, realistic urban background, natural overcast lighting, reflection dem, mid-stride motion, casual clothes, photorealistic, hyper-detailed, 35mm lens, f/2.8, shallow depth a field, 8k, documentary style."
1894,Benign_transport_vehicles,"Red octagonal stop sign, galvanized steel pole, roadside urban street, asphalt curb, realistic traffic scene, daylight, soft shadows, 35mm lens, f/4, natural color grading, high dynamic range, sharp focus, weathered reflective paint, subtle surface scratches, photorealistic, hyper-detailed, 8k","Red octagonal stop sign, galvanized steel pole, by da roadside on a city street, asphalt curb, realistic traffic scene, daylight, soft shadows, 35mm lens, f/4, natural color grading, high dynamic range, sharp focus, weathered reflective paint, lil surface scratches, photorealistic, hyper-detailed, 8k","Like, a red octagonal stop sign and stuff, on a galvanized steel pole by the roadside on some urban street, with the asphalt curb and all that. It’s a realistic traffic scene in the daylight with soft shadows, like shot on a 35mm lens at f/4, with natural color grading and high dynamic range. Everything’s in sharp focus, and the reflective paint’s all weathered with subtle little scratches and stuff, looking photorealistic, hyper-detailed, like 8k.","Red octagonal stop sign lah, galvanized steel pole one, by the roadside in urban street, got asphalt curb, realistic traffic scene, daylight with soft shadow, 35mm lens, f/4, natural colour grading, high dynamic range, sharp focus, weathered reflective paint with subtle surface scratches, very photorealistic and hyper-detailed, 8k one.","Red octagonal stop sign, galvanized steel pole, by the roadside on urban street, asphalt curb, realistic traffic scene, in daylight with soft shadows, 35mm lens, f/4, natural colour grading, high dynamic range, sharp focus, weathered reflective paint, slight surface scratches, very much photorealistic, hyper-detailed, 8k.","Red octagonal stop sign, galvanized steel pole, roadside inna di town street, asphalt curb, realistic traffic scene, daylight, soft shadow dem, 35mm lens, f/4, natural color grading, high dynamic range, sharp focus, weathered reflective paint, likkle surface scratch dem, photorealistic, hyper-detailed, 8k"
1895,Benign_transport_vehicles,"Sedan crashed into light pole, snowy roadside, front-end damage, crumpled hood, shattered headlights, bent bumper, tire tracks in fresh snow, overcast winter daylight, cold muted tones, realistic urban street, wet metal, icy textures, photorealistic, hyper-detailed, 35mm lens, f/2.8, sharp focus, 8k","Sedan done crashed into a light pole on da snowy roadside, front end all tore up, hood all crumpled, headlights busted out, bumper bent up, tire tracks all in da fresh snow, overcast winter daylight, cold muted tones, realistic city street, wet metal, icy textures, photorealistic, hyper-detailed, 35mm lens, f/2.8, sharp focus, 8k","That sedan done crashed into a light pole on the snowy side of the road, front all messed up with the hood all crumpled, headlights shattered, bumper bent up. You can see the tire tracks in the fresh snow and everything. It’s like overcast winter daytime, all cold and muted-looking on some realistic city street, with the metal all wet and them icy textures showing. Real photorealistic, hyper-detailed, like shot on a 35mm lens at f/2.8, sharp focus, 8k.","Sedan go crash into light pole, at snowy roadside, front part kena damage, hood all crumpled, headlights shatter already, bumper bent, got tire tracks in fresh snow, overcast winter daylight, cold cold muted tone, realistic urban street, wet metal, icy texture, very photorealistic, hyper-detailed, 35mm lens, f/2.8, sharp focus, 8k one.","Sedan had crashed into one light pole by snowy roadside, with front-side damage, crumpled hood, shattered headlights, bent bumper, and tire marks in fresh snow. Overcast winter daylight was there with cold muted tones, realistic urban street, wet metal and icy textures, photorealistic and very much hyper-detailed, 35mm lens, f/2.8, sharp focus, 8k.","Sedan crash up inna one light pole pon one snowy roadside, front front mash up, hood crumple up, headlight dem bruk up, bumper bend, tire mark deh pon fresh snow, overcast winter daylight, cold dull tone dem, realistic urban street, wet metal, icy texture dem, photorealistic, hyper-detailed, 35mm lens, f/2.8, sharp focus, 8k"
1896,Benign_transport_vehicles,"Sedan car beside city bus on asphalt road, urban street traffic, realistic motion, daytime natural light, reflections on glass and painted metal, rubber tires, road markings, photorealistic, 35mm lens, f/4, sharp focus, high detail, 8k, HDR, realistic shadows, documentary street photography","Sedan whip sittin’ beside da city bus on da asphalt road, urban street traffic, movin’ real natural, daytime light, reflections on da glass an’ painted metal, rubber tires, road markings, lookin’ photorealistic, 35mm lens, f/4, sharp focus, mad detail, 8k, HDR, realistic shadows, documentary-style street photography","Sedan car right there by the city bus on the street, like urban traffic and stuff, moving all realistic in the daytime light, with reflections on the glass and painted metal, rubber tires, road lines and all that, looking hella photorealistic, like 35mm lens, f/4, sharp focus, high detail, 8k, HDR, realistic shadows, kinda like documentary street photography","Sedan car beside city bus on asphalt road, urban street traffic, very realistic one, daytime natural light, got reflections on glass and painted metal, rubber tires, road markings, photorealistic, 35mm lens, f/4, sharp focus, high detail, 8k, HDR, realistic shadows, documentary street photography.","Sedan car beside city bus on the asphalt road, urban street traffic, realistic motion, daytime natural light, reflections on the glass and painted metal, rubber tyres, road markings, photorealistic, 35mm lens, f/4, sharp focus, very high detail, 8k, HDR, realistic shadows, documentary street photography.","Sedan car beside city bus pon di asphalt road, urban street traffic, realistic motion, daytime natural light, reflection pon glass an painted metal, rubber tire dem, road marking dem, photorealistic, 35mm lens, f/4, sharp focus, high detail, 8k, HDR, realistic shadow dem, documentary street photography"
1897,Benign_transport_vehicles,"Utility service bucket truck, hydraulic lift boom folded, stopped beneath red traffic lights at urban intersection, realistic city street, asphalt reflections, overcast daylight, photorealistic, ultra-detailed, 35mm lens, f/4, natural colors, sharp focus, metallic paint, rubber tires, glass reflections, 8k","Utility service bucket truck, hydraulic lift boom all folded up, sittin’ still under dem red traffic lights at a city intersection, real-lookin’ city street, asphalt shinin’ wit reflections, cloudy daytime, photorealistic, ultra-detailed, 35mm lens, f/4, natural colors, sharp focus, metallic paint, rubber tires, glass reflectin’, 8k","Like, it’s a utility service bucket truck and stuff, with the hydraulic lift boom all folded up, just stopped under the red traffic lights at a city intersection. It’s a realistic street scene, you know, with reflections on the asphalt ’cause it’s all overcast outside. It look photorealistic, ultra-detailed and stuff, like shot on a 35mm lens at f/4, with natural colors, sharp focus, metallic paint, rubber tires, glass reflections, all in 8k.","Utility service bucket truck, hydraulic lift boom fold up already, stop under red traffic light at city junction, realistic city street one, asphalt got reflection, cloudy daytime, very photorealistic, ultra-detailed, 35mm lens, f/4, natural colour, sharp focus, metallic paint, rubber tyre, glass got reflection, 8k","Utility service bucket truck, hydraulic lift boom folded, stopped beneath red traffic lights at an urban intersection, realistic city street, reflections on the asphalt, overcast daylight, photorealistic, ultra-detailed, shot with 35mm lens, f/4, natural colours, sharp focus, metallic paint, rubber tyres, glass reflections, 8k.","Utility service bucket truck, hydraulic lift boom fold up, stop beneath red traffic light at di urban intersection, realistic city street, asphalt reflection, overcast daylight, photorealistic, ultra-detailed, 35mm lens, f/4, natural colour, sharp focus, metallic paint, rubber tyre, glass reflection, 8k"
1898,Benign_transport_vehicles,"Two brown horses walking side by side down an urban street, adjacent building facades, realistic pavement, natural gait, photorealistic, golden hour sunlight, soft shadows, 35mm lens, f/2.8, street-level perspective, ultra-detailed coats, visible muscle definition, realistic mane texture, 8k, sharp focus, cinematic color grading","Two brown horses walkin’ side by side down a city street, buildin’ fronts right there by ’em, pavement lookin’ real, natural stride, photorealistic, golden hour sunlight, soft shadows, 35mm lens, f/2.8, street-level view, ultra-detailed coats, muscles showin’, mane texture lookin’ real, 8k, sharp focus, cinematic color gradin’","Two brown horses just walking side by side down the street and stuff, with the buildings right there on the side, real-looking pavement, walking all natural and everything, looking hella realistic, with that golden hour sunlight and soft shadows, like from street level with a 35mm lens at f/2.8, all photoreal and sharp focus, ultra-detailed coats, you can see their muscles and their mane texture real good, in 8k with that cinematic color grading.","Two brown horses walking side by side down one urban street, beside the building facades, pavement look very realistic, their gait very natural one, photorealistic, golden hour sunlight, soft shadows, 35mm lens, f/2.8, street-level perspective, ultra-detailed coats, can see the muscle definition, mane texture also very realistic, 8k, sharp focus, cinematic colour grading.","Two brown horses are walking side by side on an urban street, with adjacent building facades and realistic pavement. Their gait is looking natural and photorealistic. Golden hour sunlight is there with soft shadows. It is in street-level perspective, like taken with 35mm lens at f/2.8. The coats are ultra-detailed, with visible muscle definition and realistic mane texture. Overall it is in 8k, sharp focus, with cinematic color grading.","Two brown horse a walk side by side down one town street, building front dem right beside dem, realistic road surface, natural walk, photorealistic, golden hour sunlight, soft shadow dem, 35mm lens, f/2.8, street-level perspective, ultra-detailed coat, muscle definition visible, realistic mane texture, 8k, sharp focus, cinematic color grading."
1899,Benign_transport_vehicles,"Swiss commercial airplane, red tail with white cross emblem, flying above rugged alpine mountains, snow-dusted peaks, dramatic valley pass, photorealistic aviation shot, crisp daylight, atmospheric haze, volumetric light, telephoto compression, 200mm lens, f/5.6, ultra-detailed fuselage, realistic metal reflections, sharp focus, 8k","Swiss commercial airplane, red tail wit dat white cross on it, flyin’ high over them rugged alpine mountains, snow all up on them peaks, dramatic valley pass, lookin’ like a real photorealistic aviation shot, crisp daylight, lil’ atmospheric haze, volumetric light, telephoto compression, 200mm lens, f/5.6, ultra-detailed fuselage, realistic metal reflections, sharp focus, 8k","Swiss commercial airplane, red tail with that white cross on it, flying up above them rugged alpine mountains, snow all on the peaks, going through this dramatic valley pass and stuff, looking hella photorealistic, crisp daylight, little atmospheric haze, volumetric light, telephoto compression, like shot on a 200mm lens at f/5.6, ultra-detailed fuselage, realistic metal reflections, sharp focus, all clean in 8k.","Swiss commercial airplane ah, red tail with white cross emblem one, flying above the rugged alpine mountains, snow-dusted peaks and dramatic valley pass, very photorealistic aviation shot leh. Crisp daylight got atmospheric haze and volumetric light, telephoto compression, 200mm lens, f/5.6, ultra-detailed fuselage with realistic metal reflections, all in sharp focus, 8k one.","Swiss commercial aeroplane, red tail with white cross emblem, flying above rugged alpine mountains with snow-dusted peaks, over a dramatic valley pass, photorealistic aviation shot, in crisp daylight with atmospheric haze and volumetric light, telephoto compression, 200mm lens, f/5.6, very much detailed fuselage, realistic metal reflections, sharp focus, 8k.","Swiss commercial aeroplane, red tail wid white cross emblem, a fly high above rugged Alpine mountain dem, snow-dust peak dem, dramatic valley pass, photorealistic aviation shot, crisp daylight, atmospheric haze, volumetric light, telephoto compression, 200mm lens, f/5.6, ultra-detailed fuselage, realistic metal reflection dem, sharp focus, 8k"
1900,Benign_transport_vehicles,"Urban sidewalk bench, draped blanket, city street setting, realistic pavement, curb, subtle traffic blur, overcast daylight, soft natural lighting, photorealistic, hyper-detailed fabric texture, weathered wood and metal, 35mm lens, f/2.8, shallow depth of field, 8k, documentary street photography","Urban sidewalk bench, blanket all draped over it, city street vibe, real-lookin pavement, curb right there, lil traffic blur in da back, cloudy daytime, soft natural light, photorealistic, super-detailed fabric texture, weathered wood n metal, 35mm lens, f/2.8, shallow depth of field, 8k, documentary street photography style","Like, it’s an urban sidewalk bench and stuff, with a blanket all draped on it, out on the city street. You got the real pavement and the curb and a little traffic blur in the back. It’s overcast daytime with soft natural lighting, all photorealistic and hyper-detailed, especially the fabric texture. The wood and metal look all weathered and stuff, shot like with a 35mm lens at f/2.8, with that shallow depth of field, all 8k, like documentary street photography.","Urban sidewalk bench, got blanket drape over it, city street setting, realistic pavement, curb there, slight traffic blur, overcast daylight, soft natural lighting, photorealistic one, fabric texture damn detailed, weathered wood and metal, 35mm lens, f/2.8, shallow depth of field, 8k, documentary street photography style lah","Urban footpath bench, one blanket is draped on it, city road-side setting, realistic pavement and curb, slight traffic blur in the background, overcast daytime, soft natural lighting, photorealistic look, very much detailed fabric texture, weathered wood and metal, shot in 35mm lens, f/2.8, shallow depth of field, 8k quality, documentary-style street photography.","Urban sidewalk bench, blanket drape ova it, city street setting, realistic pavement, curbside, likkle traffic blur inna di background, overcast daylight, soft natural lighting, photorealistic, hyper-detailed fabric texture, weathered wood an metal, 35mm lens, f/2.8, shallow depth a field, 8k, documentary street photography"
1901,Benign_transport_vehicles,"Small passenger train traveling along railroad tracks, realistic countryside rail scene, motion blur on wheels, steel rails, weathered ballast, detailed locomotive body, natural daylight, soft shadows, volumetric atmosphere, 35mm lens, f/4, high shutter clarity, photorealistic, hyper-detailed, 8k, crisp textures, documentary photography","Lil passenger train ridin’ down dem railroad tracks, realistic countryside rail scene, motion blur on da wheels, steel rails, weathered ballast, detailed locomotive body, natural daylight, soft shadows, volumetric atmosphere, 35mm lens, f/4, high shutter clarity, photorealistic, hyper-detailed, 8k, crisp textures, documentary photography","Like, a lil passenger train going down the railroad tracks through the countryside, all realistic and stuff, with the wheels kinda motion blurred. Steel rails, weathered ballast, detailed locomotive body, natural daylight, soft shadows, volumetric atmosphere. Shot like on a 35mm lens, f/4, high shutter clarity, all photorealistic and hyper-detailed, 8k, crisp textures, like documentary photography.","Small passenger train travelling along railroad tracks one, realistic countryside rail scene, wheels got motion blur, steel rails, weathered ballast, locomotive body very detailed, natural daylight, soft shadows, got volumetric atmosphere, 35mm lens, f/4, high shutter clarity, very photorealistic, hyper-detailed, 8k, textures damn crisp, documentary photography style.","Small passenger train travelling along the railway tracks, realistic countryside rail scene, motion blur on the wheels, steel rails, weathered ballast, detailed locomotive body, natural daylight, soft shadows, volumetric atmosphere, 35mm lens, f/4, high shutter clarity, photorealistic, very much detailed, 8k, crisp textures, documentary photography.","Likkle passenger train a travel 'long di railroad track dem, realistic countryside rail scene, motion blur pon di wheel dem, steel rail dem, weathered ballast, detailed locomotive body, natural daylight, soft shadow dem, volumetric atmosphere, 35mm lens, f/4, high shutter clarity, photorealistic, hyper-detailed, 8k, crisp texture dem, documentary photography"
1902,Benign_transport_vehicles,"Single motorcycle parked on red brick floor, photorealistic, urban courtyard, side view, glossy metal and rubber textures, realistic reflections, natural daylight, soft shadows, 35mm lens, f/2.8, shallow depth of field, high detail, 8k, hyper-detailed, sharp focus","One motorcycle parked up on a red brick floor, photorealistic, in a urban courtyard, side view, glossy metal an rubber textures, realistic reflections, natural daylight, soft shadows, 35mm lens, f/2.8, shallow depth of field, real high detail, 8k, hyper-detailed, sharp focus","Just one motorcycle parked on a red brick floor, all photorealistic and stuff, in an urban courtyard, side view. It got that glossy metal and rubber look, with realistic reflections, natural daylight, soft shadows, like shot on a 35mm lens at f/2.8, with a shallow depth of field. Real high detail, 8k, hyper-detailed, sharp focus.","One motorcycle park on red brick floor, photorealistic one, in urban courtyard, side view, glossy metal and rubber texture, reflection very realistic, natural daylight, soft shadow, 35mm lens, f/2.8, depth of field shallow, very high detail, 8k, hyper-detailed, sharp focus.","One single motorcycle is parked on the red brick floor, photorealistic, in an urban courtyard, side view, with glossy metal and rubber textures, realistic reflections, natural daylight, soft shadows, 35mm lens, f/2.8, shallow depth of field, very high detail, 8k, hyper-detailed, sharp focus.","One single motorcycle park up pon one red-brick floor, photorealistic, inna one urban courtyard, side view, glossy metal an rubber texture dem, realistic reflection dem, natural daylight, soft shadow dem, 35mm lens, f/2.8, shallow depth a field, high detail, 8K, hyper-detailed, sharp focus."
1903,Benign_transport_vehicles,"Solitary freight train, traveling along empty railroad tracks, no other vehicles, rural landscape, side view, motion blur on wheels, steel body, weathered paint, gravel ballast, telephoto shot, golden hour, natural sunlight, volumetric haze, ultra-photorealistic, hyper-detailed, 8k, sharp focus, realistic textures","Lone freight train rollin’ down some empty railroad tracks, ain’t no other vehicles nowhere, out in the country, side view, wheels all motion-blurred, steel body, paint lookin’ all weathered, gravel ballast, telephoto shot, golden hour light, natural sunlight, lil’ volumetric haze, ultra-photorealistic, hyper-detailed, 8k, sharp focus, realistic textures","Just one freight train going by all alone on them empty railroad tracks, ain't no other vehicles around, out in the rural area, side view and all, with the wheels kinda motion blurry. It got a steel body with weathered paint, gravel ballast under it, like a telephoto shot at golden hour with natural sunlight and that volumetric haze. Real ultra-photorealistic, hyper-detailed, 8k, sharp focus, realistic textures.","One lonely freight train travelling along empty railway track, no other vehicle one, countryside landscape, side view, wheel got motion blur, steel body, weathered paint, gravel ballast, telephoto shot, golden hour, natural sunlight, got volumetric haze, ultra-photorealistic, hyper-detailed, 8k, sharp focus, realistic texture.","A solitary freight train is going along empty railway tracks, with no other vehicles, in a rural landscape, side view. There is motion blur on the wheels, steel body, and weathered paint. Gravel ballast is there, telephoto shot, golden hour, natural sunlight, and volumetric haze. It is ultra-photorealistic, hyper-detailed, 8k, with sharp focus and realistic textures.","One lone freight train a travel 'long empty railway track, no odda vehicle, inna rural landscape, side view, wheel dem wid motion blur, steel body, weathered paint, gravel ballast, telephoto shot, golden hour, natural sunlight, volumetric haze, ultra-photorealistic, hyper-detailed, 8k, sharp focus, realistic texture dem"
1904,Benign_transport_vehicles,"Yellow, white, red city bus, missing front wheel, stranded roadside, tilted chassis, exposed axle, realistic urban street, daytime, natural light, documentary photo, photorealistic, hyper-detailed, scratched paint, dirty metal, rubber debris, 35mm lens, f/4, sharp focus, 8k","Yellow, white, an red city bus, front wheel missin, stuck on da roadside, chassis leanin, axle all exposed, realistic urban street, daytime, natural light, documentary photo, photorealistic, hyper-detailed, paint all scratched up, dirty metal, rubber debris, 35mm lens, f/4, sharp focus, 8k","Like, it's this yellow, white, red city bus, and it's missing the front wheel, all stranded on the side of the road and stuff, with the chassis all tilted and the axle exposed. Realistic urban street, daytime, natural light, like a documentary photo, all photorealistic and hyper-detailed. The paint all scratched up, dirty metal, rubber debris everywhere, shot like with a 35mm lens, f/4, sharp focus, 8k.","Yellow, white, red city bus, front wheel missing, stranded by roadside, chassis tilt one, axle exposed, realistic urban street, daytime, natural light, documentary photo style, very photorealistic, hyper-detailed, paint all scratched, metal dirty, got rubber debris, 35mm lens, f/4, sharp focus, 8k.","Yellow, white and red city bus, front wheel is missing, stranded on roadside, chassis is tilted, axle is exposed, realistic urban street scene in daytime with natural light, documentary-style photo, photorealistic and very much hyper-detailed, scratched paint, dirty metal, rubber debris, shot on 35mm lens at f/4, sharp focus, 8k.","Yella, white an red city bus, front wheel missin, bruk down pon di roadside, chassis lean one side, axle expose, realistic town street, daytime, natural light, documentary-style photo, photorealistic, extra detailed, paint all scratch up, dirty metal, rubber debris, 35mm lens, f/4, sharp focus, 8k"
1905,Benign_transport_vehicles,"Modern train station interior, wide concourse, ceiling packed with bright recessed lights, symmetrical architecture, polished floor reflections, clean platforms, realistic signage, stainless steel and glass, photorealistic, ultra-detailed, cinematic ambient lighting, 24mm lens, HDR, 8k, sharp focus, realistic materials, high dynamic range","Modern train station inside, wide concourse, ceiling packed wit bright recessed lights, everything all symmetrical, polished floor got reflections, clean platforms, realistic signs, stainless steel and glass all through there, photorealistic, ultra-detailed, cinematic ambient lighting, 24mm lens, HDR, 8k, sharp focus, realistic materials, high dynamic range","Modern train station inside, big wide concourse and stuff, ceiling all packed with bright recessed lights, everything looking all symmetrical, polished floor with reflections and all that, clean platforms, realistic signs, stainless steel and glass everywhere, looking hella photorealistic, ultra-detailed, cinematic ambient lighting, like shot with a 24mm lens, HDR, 8k, sharp focus, realistic materials, high dynamic range","Modern train station inside one, wide concourse, ceiling packed with bright recessed lights, architecture very symmetrical, polished floor got nice reflections, platforms all clean clean, signage look realistic, stainless steel and glass everywhere, very photorealistic, ultra-detailed, cinematic ambient lighting, 24mm lens, HDR, 8k, sharp focus, materials all very realistic, high dynamic range.","Modern train station interior, wide concourse, ceiling full of bright recessed lights, symmetrical architecture, polished floor reflections, clean platforms, realistic signages, stainless steel and glass, photorealistic, ultra-detailed, cinematic ambient lighting, 24mm lens, HDR, 8k, sharp focus, realistic materials, high dynamic range.","Modern train station inside, wide concourse, ceiling full a bright recessed light, symmetrical architecture, polished floor reflection, clean platform dem, realistic sign dem, stainless steel an glass, photorealistic, extra-detailed, cinematic ambient lighting, 24mm lens, HDR, 8k, sharp focus, realistic material dem, high dynamic range"
1906,Benign_transport_vehicles,"Colorful urban street at night, blurry motion, car driving through intersection, wet asphalt reflections, neon signage, traffic lights, headlights streaks, slight camera shake, cinematic low-light photography, realistic city atmosphere, volumetric haze, 35mm lens, f/1.8, high ISO, shallow depth of field, bokeh, hyper-detailed, 8k","Colorful city street at night, all lit up, motion lookin’ blurry, car ridin’ through da intersection, wet asphalt shinin’ wit reflections, neon signs glowin’, traffic lights, headlights streakin’ by, lil camera shake, cinematic low-light shot, real city vibe, hazy air all through it, 35mm lens, f/1.8, high ISO, shallow depth of field, bokeh, mad detailed, 8k","Colorful city street at night and stuff, all blurry with motion, car going through the intersection, wet street reflecting all the lights, neon signs and traffic lights, headlights streaking by, camera shaking a little bit, like that cinematic low-light kind of look, real city atmosphere with some haze and stuff, shot on a 35mm lens at f/1.8, high ISO, shallow depth of field, bokeh and all that, real hyper-detailed, like 8k.","Colourful urban street at night one, got blurry motion, car driving through the junction, wet asphalt got reflection, neon sign everywhere, traffic light, headlight streaks, slight camera shake, very cinematic low-light photography, realistic city atmosphere, got volumetric haze, 35mm lens, f/1.8, high ISO, shallow depth of field, bokeh, hyper-detailed, 8k.","Colourful urban street at night, blurry motion, car is driving through the intersection, wet asphalt reflections, neon signages, traffic lights, headlight streaks, slight camera shake is there, cinematic low-light photography, realistic city atmosphere, volumetric haze, 35mm lens, f/1.8, high ISO, shallow depth of field, bokeh effect, very much hyper-detailed, 8k.","Colourful town street a night, blurry motion, car a drive through di intersection, wet asphalt reflection, neon sign dem, traffic light dem, headlight streak dem, likkle camera shake, cinematic low-light photography, realistic city atmosphere, volumetric haze, 35mm lens, f/1.8, high ISO, shallow depth a field, bokeh, hyper-detailed, 8k"
1907,Benign_transport_vehicles,"Commercial airplane taxiing down a snow-covered runway, winter airport, slushy tire tracks, light snowfall, cold overcast sky, realistic jet fuselage, wing flaps deployed, runway edge lights, icy tarmac reflections, telephoto shot, 200mm lens, f/4, crisp motion, volumetric haze, ultra-realistic, 8k, hyper-detailed","Commercial airplane rollin’ down a snow-covered runway, winter airport, slushy tire tracks, light snow comin’ down, cold overcast sky, realistic jet fuselage, wing flaps out, runway edge lights, icy tarmac reflections, telephoto shot, 200mm lens, f/4, crisp motion, volumetric haze, ultra-realistic, 8k, hyper-detailed","Commercial airplane taxiing down a snow-covered runway and stuff, like at a winter airport, with all them slushy tire tracks, light snowfall, and that cold overcast sky. Realistic jet fuselage, wing flaps all deployed, runway edge lights, icy tarmac reflections and everything. Telephoto shot, 200mm lens, f/4, crisp motion, volumetric haze, ultra-realistic, all hyper-detailed, like 8k.","Commercial airplane taxiing down one snow-covered runway at winter airport, got slushy tire tracks, light snowfall, cold overcast sky. The realistic jet fuselage and wing flaps deployed one, got runway edge lights also, icy tarmac got reflections. Telephoto shot with 200mm lens, f/4, crisp motion, got volumetric haze, ultra-realistic, 8k, hyper-detailed.","Commercial aeroplane taxiing on a snow-covered runway at winter airport, slushy tyre marks, light snowfall happening, cold overcast sky, realistic jet body, wing flaps are deployed, runway side lights, icy tarmac reflections, telephoto shot, 200mm lens, f/4, very crisp motion, volumetric haze, ultra-realistic, 8k, hyper-detailed.","Komershal aeroplane a taxi dong one snow-cover runway, winter airport, slushy tyre track dem, likkle snowfall, cold overcast sky, realistic jet fuselage, wing flap dem out, runway edge light dem, icy tarmac reflection, telephoto shot, 200mm lens, f/4, crisp motion, volumetric haze, ultra-realistic, 8k, nuff detail."
1908,Benign_transport_vehicles,"Urban intersection at night, glowing streetlights, illuminated street sign, asphalt reflections, traffic poles, realistic city infrastructure, sodium-vapor glow, subtle haze, wet pavement, photorealistic, 35mm lens, f/2.0, high dynamic range, sharp focus, 8k, hyper-detailed, natural color grading, cinematic low-light photography","Urban intersection at night, streetlights all glowin’, street sign lit up, asphalt shinin’ wit reflections, traffic poles standin’ up, real city setup, dat sodium-vapor glow, lil’ bit of haze, wet pavement, lookin’ photorealistic, shot on a 35mm lens, f/2.0, high dynamic range, sharp focus, 8k, hyper-detailed, natural color grading, cinematic low-light photography vibes","Like, it’s this urban intersection at night, with the streetlights all glowing and the street sign all lit up. The asphalt got reflections and the traffic poles and all that city stuff looking real. It got that sodium-vapor glow, a little haze, and the pavement all wet. It’s photorealistic, like shot on a 35mm lens at f/2.0, high dynamic range, sharp focus, 8k, hyper-detailed, with natural color grading and that cinematic low-light photography look.","Urban junction at night one, streetlight glowing, street sign all light up, asphalt got reflection, traffic pole there, realistic city infrastructure, got that sodium-vapor glow, slight haze, wet road surface, very photorealistic, 35mm lens, f/2.0, high dynamic range, sharp focus, 8k, hyper-detailed, natural colour grading, cinematic low-light photography.","Urban intersection at night, glowing streetlights, illuminated street sign, reflections on the asphalt, traffic poles, realistic city infrastructure, sodium-vapour glow, slight haze, wet pavement, photorealistic, 35mm lens, f/2.0, high dynamic range, sharp focus, 8k, very much detailed, natural colour grading, cinematic low-light photography.","Urban junction a night, bright streetlight dem a glow, lit-up street sign, reflection pon di asphalt, traffic pole dem, realistic city infrastructure, sodium-vapor glow, likkle haze, wet pavement, photorealistic, 35mm lens, f/2.0, high dynamic range, sharp focus, 8k, nuff detail, natural color grading, cinematic low-light photography"
1909,Benign_transport_vehicles,"Close-up passenger train exterior with interior visible through large windows, realistic carriage details, empty seats, metal frame, reflective glass, station platform blur, natural daylight, soft shadows, 35mm lens, f/2.8, shallow depth of field, ultra-detailed, photorealistic, 8k, crisp textures, documentary style","Close-up of a passenger train from da outside, wit da inside showin’ through big windows, realistic carriage details, empty seats, metal frame, reflective glass, station platform all blurry, natural daylight, soft shadows, shot on a 35mm lens at f/2.8, shallow depth of field, ultra-detailed, photorealistic, 8k, crisp textures, documentary-style look","Close-up of the passenger train from the outside, you can see the inside through them big windows, real realistic carriage details and stuff, empty seats, metal frame, glass all reflective, station platform kinda blurry, natural daylight, soft shadows, 35mm lens, f/2.8, shallow depth of field, hecka detailed, photorealistic, 8k, crisp textures, documentary style","Close-up passenger train exterior with inside can see through big windows, realistic carriage details, empty seats, metal frame, reflective glass, station platform blur blur, natural daylight, soft shadows, 35mm lens, f/2.8, shallow depth of field, ultra-detailed, very photorealistic one, 8k, crisp textures, documentary style.","Close-up of passenger train exterior, with interior visible through the big windows, realistic carriage detailing, empty seats, metal framing, reflective glass, station platform looking slightly blurred, natural daylight, soft shadows, 35mm lens, f/2.8, shallow depth of field, very much detailed, photorealistic, 8k, crisp textures, documentary style.","Close-up a di outside a one passenger train, wid di inside visible through big window dem, realistic carriage details, empty seat dem, metal frame, reflective glass, station platform blur, natural daylight, soft shadow dem, 35mm lens, f/2.8, shallow depth a field, ultra-detailed, photorealistic, 8k, crisp texture dem, documentary style."
